"activity" "actname" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
2 "WALKING_UPSTAIRS" 3 0.276464374915254 -0.0176541167371186 -0.10953658179661 -0.379508856508475 -0.0195478181728814 -0.335193384627119 0.927436423050848 -0.24340803 -0.0449539258983051 -0.976828660847458 -0.963889618644068 -0.958129594745763 0.0663190376152542 -0.00163145268644068 0.000746991152542371 -0.276624254621356 -0.132224076511746 -0.558999132186441 -0.0587270113079661 -0.0616512597638983 0.087474932479661 -0.469101181864407 -0.395976790609322 -0.416095703627119 -0.0870360300322034 -0.0631105090915254 -0.0452490525118644 -0.367748093559322 -0.54844531340678 -0.502993547118644 -0.223513390728814 -0.370348847 -0.223513390728814 -0.370348847 -0.285328894952542 -0.225404424879661 -0.316455232374576 -0.407940704627119 -0.488278118033898 -0.530454409084746 -0.336335768983051 -0.0419576623661017 -0.416104325542373 -0.398873106694915 -0.0715196023198305 -0.344813108505254 -0.222512665049153 0.0275529693067797 0.00519350354067797 -0.315623587176271 -0.192997766447458 -0.529655335372881 -0.301876762508475 -0.124456367713559 -0.587358776847458 -0.210644732718644 -0.388687958389831 -0.269560684847458 -0.365311148033898 -0.427083223642373 -0.37796308961017 -0.504592485254237 -0.384414709477966 -0.48479280440678 -0.0836025948576271 -0.0991126839847458 -0.0622680204423729 -0.316478626374576 -0.502197215762712 0.211493052610169 -0.24027289219322 -0.212806208159322 0.111247276422034 -0.430791116898305 -0.497587794779661 0.154798181101695 -0.545271187169492 -0.545304230711864 0.101279572389831
2 "WALKING_UPSTAIRS" 12 0.259473254230769 -0.0241577349653846 -0.115058264903846 -0.961184500961538 -0.944837834615385 -0.955021775961538 -0.441367489980769 0.561866277884615 0.209665495192308 -0.934063464807692 -0.958428823846154 -0.955489034826923 0.0914669049865385 0.0184509263640385 0.00322020445423077 -0.983273295192308 -0.9775319225 -0.974541091153846 -0.0239687406 -0.0860484871923077 0.131526423461538 -0.956887969423077 -0.971603300384615 -0.968982151538462 -0.0997625561153846 -0.0399899710592308 -0.0592420498076923 -0.965794578846154 -0.983737570961538 -0.987228564807692 -0.949825313846154 -0.927605464615385 -0.949825313846154 -0.927605464615385 -0.980422180384615 -0.973711593846154 -0.936673963076923 -0.934868280576923 -0.981611109807692 -0.973429647115385 -0.963325335192308 -0.959379995384615 -0.960316840192308 -0.960507228653846 -0.941488755173077 -0.955472273519231 -0.132901123948077 0.143805067211538 0.308256284053846 -0.983341955192308 -0.977188908653846 -0.971090545769231 -0.984787714038462 -0.979730505384615 -0.976584223461539 0.132813465792308 0.0653956221192308 0.121301574217308 -0.948754473846154 -0.973799741346154 -0.967927524807692 -0.959697793846154 -0.970790714615385 -0.972262178269231 0.128318526536538 0.0762640430769231 0.242889721715385 -0.942970951596154 -0.931243366403846 0.25213590735 -0.97378864 -0.972548278076923 0.315120936961538 -0.948067386538462 -0.937730736538462 0.163421161346154 -0.974764434807692 -0.9734766225 0.266693657942308
2 "WALKING_UPSTAIRS" 10 0.288693399574468 -0.0172595183042553 -0.114953577425532 -0.967606093191489 -0.962283754680851 -0.963130607659574 -0.350561385808511 0.729228721914894 0.609636753489362 -0.963505971914894 -0.987794205319149 -0.96948532 0.0772330083191489 0.0137442556834043 -0.000261326304893617 -0.978900482765957 -0.965221872978723 -0.977825303404255 -0.00664274298297872 -0.0884591464574468 0.144659936957447 -0.970175021489362 -0.958089505531915 -0.956940929574468 -0.105072755680851 -0.0396046275417021 -0.0658026133617021 -0.973770940638298 -0.97834051 -0.979607628297872 -0.961156183617021 -0.960147008723404 -0.961156183617021 -0.960147008723404 -0.975841069361702 -0.972642579574468 -0.937112834042553 -0.937152450212766 -0.97922998 -0.976071187021277 -0.97121451 -0.962227802340425 -0.96712442106383 -0.96655592212766 -0.964191974893617 -0.963149963617021 -0.241721788438298 0.163481744524362 0.203084454759574 -0.978968504680851 -0.965801463191489 -0.974832677021277 -0.980791476170213 -0.96711994787234 -0.979427465957447 0.100875735731915 0.0124658400765957 0.0645615306787234 -0.963056174468085 -0.963957753829787 -0.955596530425532 -0.972699972978723 -0.955408415957447 -0.96143650212766 0.00174168597659575 -0.190828213397872 0.152026284238298 -0.965533599787234 -0.962733988723404 0.158334378191489 -0.972284584042553 -0.972083844893617 0.297905528102128 -0.95208887787234 -0.938633461489362 -0.00575864610638298 -0.976870036170213 -0.976524454255319 0.241029581395745
2 "WALKING_UPSTAIRS" 19 0.256810356325 -0.01513201017425 -0.1024683847625 0.053642967675 -0.03149104991 -0.18694787765 0.94181979225 -0.14686990828 0.00117434496775 -0.95519090075 -0.921817991 -0.9023044295 0.079473971025 0.0029386531125 0.01119516452 -0.12374277251 -0.1274347863425 -0.4110671409 -0.01817641867275 -0.10136702255 0.100799097155 -0.359334090275 -0.32631650015 -0.30994983702 -0.06555911164 -0.0369201336 -0.060158075165 -0.388597946425 -0.524874926851 -0.39476259925 0.0533069332965 0.0434356701075 0.0533069332965 0.0434356701075 -0.175630725075 -0.09720238485 -0.1299755941825 -0.26603241557 -0.4637955068 -0.491601061475 -0.011363789425 -0.01179663171 -0.22106864055 0.0759064353825 -0.10550468975 -0.235512971025 -0.3929228365 0.02506999195 0.081162343875 -0.1481384357375 -0.1649695720975 -0.3527077722 -0.1784291015 -0.146239442815 -0.468776051175 -0.286697454575 -0.326620370525 -0.22249923655 -0.252957434815 -0.3522884233475 -0.22741516585 -0.400500766 -0.319877384335 -0.4038878495 -0.1756883777075 -0.201256299575 -0.085434600398 0.0509068471025 -0.1254892625425 0.007444903122 -0.08302068608575 -0.12616646635375 0.01126012150175 -0.337899811775 -0.35315537345 -0.02626881892 -0.487245870175 -0.53564136725 0.119954747355
2 "WALKING_UPSTAIRS" 28 0.277591407647059 -0.0155890286745098 -0.108129716354314 -0.987848893921569 -0.925259116666667 -0.915867092980392 0.903747015490196 -0.0696004313352941 0.00613521730784314 -0.981207995686274 -0.953402001372549 -0.935999896862745 0.0747644638431373 0.00148280223352941 -0.011304633114902 -0.990559785490196 -0.981073305294118 -0.985491369803922 -0.0335230399921569 -0.0908454504117647 0.0992454954313726 -0.981097305686275 -0.963445150588235 -0.957697911568627 -0.0966681160196078 -0.0420419932901961 -0.0570341386882353 -0.990255445882353 -0.990208358235294 -0.989292613333333 -0.944192664705882 -0.932048576470588 -0.944192664705882 -0.932048576470588 -0.987818294901961 -0.984948537843137 -0.952919575686275 -0.951189583333333 -0.99151788372549 -0.989421975882353 -0.988181045490196 -0.949429668039216 -0.952301174313726 -0.98779146 -0.919098458823529 -0.905337927960784 -0.0504239923094118 -0.0147058345568627 -0.0414790320039216 -0.990734636078431 -0.981032852352941 -0.983035976666667 -0.991232168431373 -0.982578478235294 -0.986596886862745 0.228508934921569 -0.0078153423745098 -0.0157965790494118 -0.980471799019608 -0.973884785294118 -0.966665827647059 -0.98151689745098 -0.958547787058823 -0.959077655098039 -0.101688353346275 -0.30566148185098 -0.0528359550196078 -0.952826216666667 -0.9324541 -0.00904712408627451 -0.984404217254902 -0.984613806862745 0.387045287533333 -0.966733864509804 -0.950248898235294 -0.172791215154902 -0.98989833372549 -0.989258653333333 0.204892603968627
2 "WALKING_UPSTAIRS" 6 0.277307115686275 -0.020232337045098 -0.109588748333333 -0.308738238607843 -0.0190176441372549 -0.271361876762745 0.941042708431372 -0.182576881215686 -0.0782806535294118 -0.976766897254902 -0.969517745490196 -0.952235740392157 0.0698097740764706 -0.0423356588 0.00583560145098039 -0.28123982527451 -0.0948516318235294 -0.468005190392157 -0.0413013508882353 -0.0715761038411765 0.105329077138235 -0.50172461372549 -0.311891983333333 -0.353673002941176 -0.0672565337588235 -0.0117459110392157 -0.0721879866784314 -0.388769038294118 -0.483390165333333 -0.474233690529412 -0.15788247692549 -0.353561399803922 -0.15788247692549 -0.353561399803922 -0.234259104784314 -0.239275140330784 -0.287078361066471 -0.364150287745098 -0.447060503137255 -0.496686504921569 -0.29056809954902 -0.0434939476784314 -0.317284605215686 -0.316723916352941 -0.0700389559356863 -0.304090543303922 -0.266729845137255 0.0608583763098039 0.0839104236470588 -0.317689825039216 -0.170088186027451 -0.428687205607843 -0.307942952196078 -0.0743437567823529 -0.505890519215686 -0.243642516941176 -0.345970606686274 -0.228651122764706 -0.359010953803922 -0.349120492135294 -0.33456812072549 -0.548191315882353 -0.298431069566667 -0.420439333333333 0.00883361228627451 -0.0856928074431373 -0.0538877916062745 -0.291250426790196 -0.493320677647059 0.205839492372549 -0.216647707686275 -0.275510083019608 0.0872921414254314 -0.389107254117647 -0.459083482941176 0.20022922226549 -0.504159795294118 -0.522833396901961 0.161639628317647
2 "WALKING_UPSTAIRS" 4 0.280563492884615 -0.0163784426519231 -0.108292630365385 -0.987124715576923 -0.933259821923077 -0.926928580192308 0.9596223275 -0.146601128903846 0.0110246289807692 -0.992387955961539 -0.967872354230769 -0.942768101538462 0.0754895352884615 0.0100780242371154 -0.000171156444807693 -0.980503530576923 -0.963042345384615 -0.97399032 -0.0268272067326923 -0.0553859096326923 0.0720712707692308 -0.949580602692308 -0.953458222115385 -0.967187089807692 -0.100025168211538 -0.0438801872673077 -0.0529213684807692 -0.967272860384615 -0.974699616153846 -0.979704335384615 -0.951372114230769 -0.940920294423077 -0.951372114230769 -0.940920294423077 -0.974993375 -0.968617138653846 -0.941266066538462 -0.926901624038462 -0.975964237115385 -0.970695555769231 -0.983439525 -0.941357506346154 -0.947891600576923 -0.988979692115385 -0.9328443175 -0.921624557692308 0.0716071146192308 -0.015649967 0.0222206278903846 -0.980177182115385 -0.963057319615385 -0.96962752 -0.982735235192308 -0.965839700769231 -0.977122394230769 0.238128639826923 -0.144420190164038 0.0337613598288462 -0.947176124423077 -0.957141484615385 -0.966448439615385 -0.951046641730769 -0.951887482884615 -0.970502955384615 -0.235983914003846 -0.23987843825 -0.0499865322365385 -0.950859188461538 -0.9443605375 0.0198516831807692 -0.968230046923077 -0.968215026346154 0.238330645826923 -0.944558395192308 -0.928963016153846 -0.210328724444231 -0.972348960576923 -0.970483773076923 0.101601121711538
2 "WALKING_UPSTAIRS" 13 0.281532103818182 -0.0193824841381818 -0.129268495854545 -0.969383141818182 -0.951818010909091 -0.941322284181818 -0.4344424856 0.311426977818182 0.295746727381818 -0.970337855636364 -0.977235595818182 -0.935232204890909 0.0762105439636364 0.0104020831892727 0.00783172964654545 -0.980887724181818 -0.976476103454545 -0.974617090181818 -0.02856858746 -0.0941241980018182 0.0907981586181818 -0.954116870727273 -0.961047058 -0.960228071272727 -0.104954456236364 -0.0338159453909091 -0.0548502648545455 -0.961534745636364 -0.979853088909091 -0.978636109454545 -0.942093997090909 -0.938618358363636 -0.942093997090909 -0.938618358363636 -0.978447818363636 -0.974094379818182 -0.937998310545455 -0.9305926 -0.976784383818182 -0.971280929454545 -0.974503972909091 -0.962219898 -0.953896166181818 -0.967862721454545 -0.949624663272727 -0.939306774727273 -0.333369928005455 0.0546676062770909 0.171970317218182 -0.980767274727273 -0.976582492363636 -0.971645838727273 -0.982821676 -0.97815366 -0.976371252363636 0.0836740985927273 0.0157777058509091 0.01100214974 -0.945434855636364 -0.966036123090909 -0.959459583454545 -0.957174507636364 -0.958962330181818 -0.964246965454545 -0.0806982241927273 -0.207207632261818 -8.23571060000007e-05 -0.953307079818182 -0.940970289636364 -0.0122888138545455 -0.973329937090909 -0.974163947818182 0.304660633894545 -0.944620796545454 -0.934098707272727 -0.104795931563636 -0.972573348181818 -0.971651022 0.130200553885455
2 "WALKING_UPSTAIRS" 22 0.257964481797619 0.000481390978571428 -0.0949189033571429 -0.458483108033333 -0.439460612940476 -0.589075423166667 0.915790403095238 -0.0392466580809524 0.0677056353119048 -0.956124061428571 -0.927719299047619 -0.922707536190476 0.0976224016023809 -0.00355292415952381 -0.00451609388095238 -0.51274393447619 -0.537153923119048 -0.708846553047619 -0.0185042745309524 -0.083086453997619 0.0876141192357143 -0.685235485547619 -0.679141012619048 -0.634452898571429 -0.0807698672619048 -0.0276587096785714 -0.0381547123142857 -0.6863706 -0.755888323357143 -0.688175818 -0.436213415616667 -0.417377324452381 -0.436213415616667 -0.417377324452381 -0.562113982152381 -0.500865813730952 -0.558253748211905 -0.641131157619048 -0.729385205333333 -0.730341756738095 -0.499347294738095 -0.465655060652381 -0.618366265214286 -0.445781014192857 -0.463812399595238 -0.608187813214286 -0.2351822179 -0.0392888597857143 0.0169850975238095 -0.536559392547619 -0.563323241857143 -0.68315561402381 -0.531757148521429 -0.540426647904762 -0.733269235861905 -0.108599851595238 -0.299487701619048 -0.140320060697619 -0.621470354992857 -0.672392244857143 -0.592629818095238 -0.706567464523809 -0.688913046904762 -0.684073382780952 -0.0695798922857143 -0.148921915357143 0.0141204611045238 -0.426466074738095 -0.506812213095238 0.00256411526190476 -0.497742593171429 -0.509525618497619 0.161901145647619 -0.654209813071429 -0.697001761904762 -0.00635223597619048 -0.731306030690476 -0.749473617238095 0.0806861073595238
2 "WALKING_UPSTAIRS" 20 0.276664781490196 -0.0146807855980392 -0.112867034176471 -0.94224813 -0.924246077647059 -0.939478195882353 -0.383013468431373 0.738305926862745 0.356950712039216 -0.911886001372549 -0.961752494705882 -0.954211180196078 0.0834799586470588 0.0124699132168627 -0.0125855459417647 -0.972843426862745 -0.947739894117647 -0.972152425686274 0.00423795353568627 -0.0573908875117647 0.201141690392157 -0.957883081568627 -0.960868705686274 -0.922998602941176 -0.104784509254902 -0.0445726035490196 -0.0822094044313725 -0.966294820196078 -0.978338856078431 -0.978387133921569 -0.933774383921569 -0.910592985039216 -0.933774383921569 -0.910592985039216 -0.967775935490196 -0.957628254509804 -0.904359594705882 -0.913691660392157 -0.977848265882353 -0.972074952352941 -0.949599770980392 -0.930332845490196 -0.95092447745098 -0.939524308627451 -0.92562164254902 -0.93779087745098 -0.218070552862745 0.17283656442549 0.192003761094118 -0.972362495098039 -0.947922622941176 -0.968086234509804 -0.975989902156863 -0.951430160392157 -0.974918307058824 0.153986279754902 0.00209172388039216 0.0127433389288235 -0.953187168039216 -0.963958368823529 -0.935066358823529 -0.959751748431373 -0.959504257647059 -0.926953651764706 -0.0489835710156863 -0.0806568627843137 0.0806532451372549 -0.926206009215686 -0.916094223764706 0.137615448039216 -0.959002774705882 -0.95522897627451 0.242935931062745 -0.940012528823529 -0.913111880588235 -0.0196293242556863 -0.973736479215686 -0.971756120980392 0.173715982960784
2 "WALKING_UPSTAIRS" 29 0.279007592653061 -0.0123429410673469 -0.108772553285714 -0.981485699183673 -0.924585261020408 -0.923546425510204 0.948129134081633 -0.176765218697959 0.0745906923469388 -0.984399595714286 -0.956151098571429 -0.934167687142857 0.0752341630612245 0.00163167108367347 -0.0049505296965102 -0.972116650816326 -0.95556262877551 -0.972576622244898 -0.0248889274710204 -0.0648356406010204 0.0729996831836735 -0.950971288367347 -0.949246830816327 -0.949865672040816 -0.100892907142857 -0.0420410805714286 -0.0459290256530612 -0.96117250244898 -0.969969243469388 -0.964837110612245 -0.941055321836735 -0.933094379795918 -0.941055321836735 -0.933094379795918 -0.970200842653061 -0.960053721836735 -0.936510724285714 -0.93244574 -0.971246692857143 -0.962016219795918 -0.976689049387755 -0.933022535102041 -0.946251771428571 -0.984011341428571 -0.924773863265306 -0.917907970816327 0.0933214641081633 -0.00858600188979592 -0.00728777794897959 -0.972769554081633 -0.955238499795918 -0.968252464489796 -0.974145745510204 -0.959491514897959 -0.975669384081633 0.197084167326531 -0.132275556268776 -0.0119785282673469 -0.943978121836735 -0.952317908571429 -0.94333608122449 -0.953419417142857 -0.948289879591837 -0.95723924244898 -0.218411018414286 -0.208261246040816 -0.0820016398163265 -0.943631278163265 -0.937668866530612 0.0320501099428571 -0.960043699387755 -0.959025428367347 0.19999194655102 -0.942731253673469 -0.937584663265306 -0.13269967772449 -0.964048036530612 -0.961924382857143 0.0614785046897959
2 "WALKING_UPSTAIRS" 7 0.272704809215686 -0.0190243245396078 -0.103203443537255 -0.342371447941176 -0.0898394163823529 -0.302785594627451 0.951481783921569 -0.141881194137255 -0.0212728170196078 -0.978383185882353 -0.970877867058824 -0.955862719607843 0.0860300782941176 0.102713479037255 0.0111087107960784 -0.309771292858824 -0.13713185686549 -0.529995967941176 -0.0271430803784314 -0.0772140765705882 0.100999002294118 -0.494019475490196 -0.419435150470588 -0.338313048607843 -0.0833341203137255 -0.0672194228705882 -0.0763162087392157 -0.46174499745098 -0.587827672745098 -0.497917599019608 -0.205273187294118 -0.38521937327451 -0.205273187294118 -0.38521937327451 -0.290738733141176 -0.249879126392157 -0.313798105411765 -0.450278754803922 -0.534324717058824 -0.583041358784314 -0.322757158411765 -0.0910764383 -0.38132350627451 -0.352062892745098 -0.148672229176471 -0.317188684868627 -0.280921153352941 0.0691229128237255 0.0576453726333333 -0.344239570611765 -0.195004967049216 -0.500328132941177 -0.336361506509804 -0.132404195329412 -0.558322975843137 -0.259431148098039 -0.316878221843137 -0.27893556645098 -0.405314915294118 -0.462236804156863 -0.331116706168627 -0.524216656078431 -0.401407776454902 -0.402697558823529 -0.139937205607843 -0.118315801635294 -0.133864401186275 -0.330826401088235 -0.514930930392157 0.18175977624902 -0.25551818092549 -0.248462807103922 0.0699423315086275 -0.484815994313726 -0.522896821764706 0.101205604301176 -0.596654154117647 -0.595278478431372 0.0751398202333333
2 "WALKING_UPSTAIRS" 5 0.275661033617021 -0.0184764380042553 -0.110876641106383 -0.271525990625532 0.0461018529744681 -0.28760280087234 0.934034429361702 -0.217177522234043 -0.0565420687234043 -0.977277650212766 -0.971328228085106 -0.958122139787234 0.044840996906383 0.0664831949787234 0.0230739614617021 -0.285456555257447 -0.0571398961468085 -0.499344244702128 -0.0102278077314894 -0.0866034759582979 0.0833703395744681 -0.445722618723404 -0.303561286765957 -0.289827909957447 -0.15741347293617 -0.033202782612766 -0.0727057841489362 -0.372547703085106 -0.533310677617021 -0.39553331737234 -0.122772004420766 -0.328295793042553 -0.122772004420766 -0.328295793042553 -0.244069730793191 -0.227306921638298 -0.23147382212766 -0.38939081297234 -0.460022447808511 -0.520121457851064 -0.287191691553191 0.0163097122553191 -0.361707276106383 -0.267025559408511 -0.00556089223404255 -0.304891857659574 -0.341303111170213 0.0654381713340425 0.0530171531810638 -0.320018074191489 -0.118621506170213 -0.467797000595745 -0.314073392980851 -0.0549923559164255 -0.529241858744681 -0.286904790821277 -0.327049849531915 -0.255905481451064 -0.339422219851064 -0.37807482432766 -0.260548647757447 -0.482172846595745 -0.268540240531915 -0.366755179404255 -0.055804563712766 -0.179162031148936 -0.0775986152574468 -0.276344298489362 -0.465719427446808 0.156597711491489 -0.23225186312766 -0.229426616623404 0.0968573396744681 -0.417545009531915 -0.47731448393617 0.143217996091489 -0.536350104042553 -0.533948617510638 0.107851740468085
2 "WALKING_UPSTAIRS" 14 0.268252386185185 -0.0308744607737037 -0.122311151759259 -0.254450109203704 -0.0709286483351852 -0.151591999703704 0.870910719259259 -0.279942086666667 -0.202601438249074 -0.949435412592593 -0.929852783333333 -0.90799807 0.0878969052944444 -0.0112797020888889 -0.0212387098611111 -0.387574587277778 -0.408185713703704 -0.609133130555556 -0.00558458041296296 -0.0889976965 0.0786178784277778 -0.462255094518519 -0.35443760862963 -0.21061930062037 -0.11497870971 -0.0346787154555556 -0.0598547589555556 -0.603176855555556 -0.664217123333333 -0.608042631655556 -0.117167510255556 -0.269880953166667 -0.117167510255556 -0.269880953166667 -0.412660155055556 -0.424960798296296 -0.178041892925926 -0.344631133346296 -0.625200403259259 -0.687260230555556 -0.306712454796296 -0.194755462814815 -0.337564249259259 -0.237271851240741 -0.0715997407407407 -0.12633133085 -0.458748937766667 -0.20283900947963 -0.276682711074074 -0.424751553907407 -0.430095614092593 -0.577679998703704 -0.404089774055556 -0.425594680925926 -0.638899823888889 -0.388745804740741 -0.464650667407407 -0.546784823148148 -0.431019059814815 -0.455128741833333 -0.336814780740741 -0.478741750722222 -0.310705160137037 -0.249238153846296 -0.314643621222222 -0.318378023 -0.383939936714815 -0.301427096481481 -0.367608872222222 -0.0936318605555556 -0.397895246875926 -0.467317018888889 0.0724646578203704 -0.462540324092593 -0.384129665796296 -0.204025471851852 -0.674698800555556 -0.728318594074074 0.111294975696481
2 "WALKING_UPSTAIRS" 23 0.266311725392157 -0.00944650411568627 -0.0954945511764706 -0.979327779215686 -0.907523534901961 -0.919029612431373 0.910073525294118 0.0917137436343137 0.13163221023451 -0.974690044705882 -0.942195861176471 -0.942029474705882 0.0765024399882353 0.00278904972505882 -0.0119961289382353 -0.982976110784314 -0.969582219215686 -0.979986745294118 -0.0311050811784314 -0.0800123971843137 0.0883514175882353 -0.980797610392157 -0.95937712372549 -0.949943782352941 -0.0977598711372549 -0.0368084326666667 -0.0531926103756863 -0.980738380588235 -0.984085408627451 -0.979543591960784 -0.940193006470588 -0.914314134705882 -0.940193006470588 -0.914314134705882 -0.97931458372549 -0.976072754705882 -0.95025023 -0.946535210784314 -0.984994533529412 -0.980895314313725 -0.979801162745098 -0.932302804509804 -0.949572876666667 -0.979410183529412 -0.902407656862745 -0.911140464705882 -0.00936360988823529 0.0398664978215686 0.0474214078954902 -0.983247872745098 -0.970620084509804 -0.977409248235294 -0.984240745882353 -0.970664028039216 -0.981159946078431 0.203659749143137 -0.0662028481666667 0.0193259126098039 -0.975304203333333 -0.968837156666667 -0.954250525490196 -0.982612059019608 -0.955355240196078 -0.953542731568627 0.0789871855294118 -0.213435758515882 -0.0293829829019608 -0.935375429215686 -0.917506649215686 0.108623046372549 -0.976113004313725 -0.974955396470588 0.254462083117647 -0.960253825686274 -0.947419571372549 -0.0560039285 -0.982404921176471 -0.980213038039216 0.130941305882353
2 "WALKING_UPSTAIRS" 21 0.304475907021277 -0.0110891075221277 -0.114703139212766 0.0768760733 0.0264033934595745 -0.178507208961702 0.927031510851064 -0.176699433042553 -0.0547603028510638 -0.954504573829787 -0.937469902340425 -0.921137626382979 0.115261344629043 0.026916463487234 -0.054143784006383 -0.0763139068851064 -0.0997058077829787 -0.394831325680851 -0.0615079623276596 -0.0647739657468085 0.0766541073170213 -0.428409696312766 -0.346795234659574 -0.30309980606383 -0.0787146401914894 -0.0208108822553192 -0.0479676199085106 -0.431593331242553 -0.449398287451064 -0.354581875702128 0.0681481351191489 0.135861208491489 0.0681481351191489 0.135861208491489 -0.15736888354617 -0.00228395295744681 -0.213797806365957 -0.270873604189362 -0.442811387042553 -0.406821439959574 -0.00753224164042553 0.0191388484774468 -0.210611262744681 0.105945811040426 -0.0362908344297872 -0.228982984659574 -0.413630376808511 -0.00721331389361702 0.0483750621655319 -0.133303146357447 -0.143944007404255 -0.343404968085106 -0.0996685315957447 -0.114499267268085 -0.445690446638298 -0.388757753085106 -0.401273076085319 -0.319476074629787 -0.309003359617021 -0.317702760423404 -0.208079600421277 -0.470103839148936 -0.373164786582979 -0.404287959787234 -0.149430629768085 -0.000947731527872344 -0.0392019737446809 0.145418962342553 -0.0484085055595745 -0.0272184963468085 -0.0100238183468085 -0.00115187574468085 -0.0459249194680851 -0.295818472085106 -0.385452984851064 0.0871122661553192 -0.424461184029787 -0.427137624340426 0.0300178726082979
2 "WALKING_UPSTAIRS" 30 0.27792987 -0.0177882817224615 -0.111467207203077 -0.970720692769231 -0.911576747230769 -0.880025735076923 0.940195161230769 -0.07386872626 -0.0692600118923077 -0.975302637538462 -0.955939055230769 -0.903849512769231 0.0751981238307692 0.0160990389351385 0.00133788683646154 -0.967502979538462 -0.951353164153846 -0.971234667230769 -0.0136626128395385 -0.0404448062107692 0.0785657993846154 -0.938965044923077 -0.937787132307692 -0.931998302461538 -0.0985353165230769 -0.0445765171907692 -0.0473695363384615 -0.956529842923077 -0.966961061076923 -0.96365816 -0.923776492153846 -0.903551491876923 -0.923776492153846 -0.903551491876923 -0.966521877230769 -0.955770999384615 -0.91665744 -0.904934644923077 -0.967533181846154 -0.960166658307692 -0.967458236615385 -0.925393466307692 -0.922135637692308 -0.972425741384615 -0.910228803538462 -0.869274391384615 -0.0478966367476923 0.00174966793446154 -0.0510706407846154 -0.966690791384615 -0.951968465384615 -0.967049578769231 -0.971579975384615 -0.954415684307692 -0.974212460307692 0.184330166650769 -0.124080937495385 -0.0828098029830769 -0.930497833846154 -0.944182820923077 -0.932592922 -0.942271215538461 -0.935382354 -0.938372448153846 -0.150327299010769 -0.244847372689231 -0.0641607488984615 -0.924335917692308 -0.908346904636923 -0.00317619707230769 -0.955499614153846 -0.955348062307692 0.264340283393846 -0.925922388153846 -0.908426269692308 -0.168040970923077 -0.962219031538462 -0.960452024 0.0834685343538462
